"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"3445","370","1400000US06037183820","Census Tract 1838.20, Los Angeles County, California"
"6070","679","1400000US06037185100","Census Tract 1851, Los Angeles County, California"
"3627","450","1400000US06037185202","Census Tract 1852.02, Los Angeles County, California"
"3566","327","1400000US06037185203","Census Tract 1852.03, Los Angeles County, California"
"1921","155","1400000US06037185204","Census Tract 1852.04, Los Angeles County, California"
"3131","209","1400000US06037185310","Census Tract 1853.10, Los Angeles County, California"
"2991","230","1400000US06037185320","Census Tract 1853.20, Los Angeles County, California"
"4985","294","1400000US06037186100","Census Tract 1861, Los Angeles County, California"
"3201","407","1400000US06037186201","Census Tract 1862.01, Los Angeles County, California"
"2007","281","1400000US06037186202","Census Tract 1862.02, Los Angeles County, California"
"3416","492","1400000US06037186203","Census Tract 1862.03, Los Angeles County, California"
"2906","243","1400000US06037186301","Census Tract 1863.01, Los Angeles County, California"
"5096","409","1400000US06037186302","Census Tract 1863.02, Los Angeles County, California"
"3489","389","1400000US06037186401","Census Tract 1864.01, Los Angeles County, California"
"2698","215","1400000US06037186403","Census Tract 1864.03, Los Angeles County, California"
"2631","215","1400000US06037186404","Census Tract 1864.04, Los Angeles County, California"
"3438","330","1400000US06037187101","Census Tract 1871.01, Los Angeles County, California"
"3739","296","1400000US06037187102","Census Tract 1871.02, Los Angeles County, California"
"2963","321","1400000US06037187200","Census Tract 1872, Los Angeles County, California"
"3597","307","1400000US06037187300","Census Tract 1873, Los Angeles County, California"
"3918","440","1400000US06037188100","Census Tract 1881, Los Angeles County, California"
"3473","283","1400000US06037188201","Census Tract 1882.01, Los Angeles County, California"
"2426","220","1400000US06037188202","Census Tract 1882.02, Los Angeles County, California"
"3800","526","1400000US06037188300","Census Tract 1883, Los Angeles County, California"
"2521","219","1400000US06037189101","Census Tract 1891.01, Los Angeles County, California"
"3356","204","1400000US06037189102","Census Tract 1891.02, Los Angeles County, California"
"3216","257","1400000US06037189201","Census Tract 1892.01, Los Angeles County, California"
"2396","261","1400000US06037189202","Census Tract 1892.02, Los Angeles County, California"
"3117","253","1400000US06037189300","Census Tract 1893, Los Angeles County, California"
"3164","250","1400000US06037189400","Census Tract 1894, Los Angeles County, California"
"4180","385","1400000US06037189500","Census Tract 1895, Los Angeles County, California"
"3939","393","1400000US06037189600","Census Tract 1896, Los Angeles County, California"
"3228","446","1400000US06037189701","Census Tract 1897.01, Los Angeles County, California"
"2201","251","1400000US06037189702","Census Tract 1897.02, Los Angeles County, California"
"3833","372","1400000US06037189800","Census Tract 1898, Los Angeles County, California"
"5371","395","1400000US06037189902","Census Tract 1899.02, Los Angeles County, California"
"2089","193","1400000US06037189903","Census Tract 1899.03, Los Angeles County, California"
"2435","256","1400000US06037189904","Census Tract 1899.04, Los Angeles County, California"
"2432","226","1400000US06037189905","Census Tract 1899.05, Los Angeles County, California"
"4453","489","1400000US06037190100","Census Tract 1901, Los Angeles County, California"
"2632","300","1400000US06037190201","Census Tract 1902.01, Los Angeles County, California"
"3225","378","1400000US06037190202","Census Tract 1902.02, Los Angeles County, California"
"5569","518","1400000US06037190301","Census Tract 1903.01, Los Angeles County, California"
"2977","375","1400000US06037190401","Census Tract 1904.01, Los Angeles County, California"
"2372","186","1400000US06037190402","Census Tract 1904.02, Los Angeles County, California"
"4051","328","1400000US06037190510","Census Tract 1905.10, Los Angeles County, California"
"3979","421","1400000US06037190520","Census Tract 1905.20, Los Angeles County, California"
"2685","375","1400000US06037190700","Census Tract 1907, Los Angeles County, California"
"2682","384","1400000US06037190801","Census Tract 1908.01, Los Angeles County, California"
"2982","284","1400000US06037190802","Census Tract 1908.02, Los Angeles County, California"
"4587","546","1400000US06037190901","Census Tract 1909.01, Los Angeles County, California"
"3518","315","1400000US06037190902","Census Tract 1909.02, Los Angeles County, California"
"4454","522","1400000US06037191000","Census Tract 1910, Los Angeles County, California"
"3478","492","1400000US06037191110","Census Tract 1911.10, Los Angeles County, California"
"3900","453","1400000US06037191120","Census Tract 1911.20, Los Angeles County, California"
"4414","608","1400000US06037191201","Census Tract 1912.01, Los Angeles County, California"
"2383","271","1400000US06037191203","Census Tract 1912.03, Los Angeles County, California"
"2033","193","1400000US06037191204","Census Tract 1912.04, Los Angeles County, California"
"2224","240","1400000US06037191301","Census Tract 1913.01, Los Angeles County, California"
"1947","166","1400000US06037191302","Census Tract 1913.02, Los Angeles County, California"
"4646","446","1400000US06037191410","Census Tract 1914.10, Los Angeles County, California"
"3096","406","1400000US06037191420","Census Tract 1914.20, Los Angeles County, California"
"5931","504","1400000US06037191500","Census Tract 1915, Los Angeles County, California"
"4237","451","1400000US06037191610","Census Tract 1916.10, Los Angeles County, California"
"2532","315","1400000US06037191620","Census Tract 1916.20, Los Angeles County, California"
"2937","250","1400000US06037191710","Census Tract 1917.10, Los Angeles County, California"
"3224","344","1400000US06037191720","Census Tract 1917.20, Los Angeles County, California"
"3367","450","1400000US06037191810","Census Tract 1918.10, Los Angeles County, California"
"3176","323","1400000US06037191820","Census Tract 1918.20, Los Angeles County, California"
"3060","369","1400000US06037191901","Census Tract 1919.01, Los Angeles County, California"
"2788","345","1400000US06037191902","Census Tract 1919.02, Los Angeles County, California"
"2370","291","1400000US06037192001","Census Tract 1920.01, Los Angeles County, California"
"2597","266","1400000US06037192002","Census Tract 1920.02, Los Angeles County, California"
"2463","214","1400000US06037192300","Census Tract 1923, Los Angeles County, California"
"3700","285","1400000US06037192410","Census Tract 1924.10, Los Angeles County, California"
"4280","583","1400000US06037192420","Census Tract 1924.20, Los Angeles County, California"
"3840","360","1400000US06037192510","Census Tract 1925.10, Los Angeles County, California"
"5269","457","1400000US06037192520","Census Tract 1925.20, Los Angeles County, California"
"3703","504","1400000US06037192610","Census Tract 1926.10, Los Angeles County, California"
"3542","369","1400000US06037192620","Census Tract 1926.20, Los Angeles County, California"
"3449","474","1400000US06037192700","Census Tract 1927, Los Angeles County, California"
"3277","331","1400000US06037194101","Census Tract 1941.01, Los Angeles County, California"
"3189","280","1400000US06037194102","Census Tract 1941.02, Los Angeles County, California"
"3524","546","1400000US06037194200","Census Tract 1942, Los Angeles County, California"
"3262","405","1400000US06037194300","Census Tract 1943, Los Angeles County, California"
"2391","261","1400000US06037194401","Census Tract 1944.01, Los Angeles County, California"
"3579","389","1400000US06037194402","Census Tract 1944.02, Los Angeles County, California"
"2019","156","1400000US06037194500","Census Tract 1945, Los Angeles County, California"
"4978","415","1400000US06037195100","Census Tract 1951, Los Angeles County, California"
"3128","204","1400000US06037195201","Census Tract 1952.01, Los Angeles County, California"
"3304","306","1400000US06037195202","Census Tract 1952.02, Los Angeles County, California"
"3089","311","1400000US06037195300","Census Tract 1953, Los Angeles County, California"
"4451","411","1400000US06037195400","Census Tract 1954, Los Angeles County, California"
"5548","431","1400000US06037195500","Census Tract 1955, Los Angeles County, California"
"2948","343","1400000US06037195600","Census Tract 1956, Los Angeles County, California"
"4487","542","1400000US06037195710","Census Tract 1957.10, Los Angeles County, California"
"2000","253","1400000US06037195720","Census Tract 1957.20, Los Angeles County, California"
"2691","284","1400000US06037195802","Census Tract 1958.02, Los Angeles County, California"
"2634","224","1400000US06037195803","Census Tract 1958.03, Los Angeles County, California"
"2533","261","1400000US06037195804","Census Tract 1958.04, Los Angeles County, California"
"2237","181","1400000US06037195901","Census Tract 1959.01, Los Angeles County, California"
"1864","204","1400000US06037195902","Census Tract 1959.02, Los Angeles County, California"
"2008","130","1400000US06037195903","Census Tract 1959.03, Los Angeles County, California"
"3909","455","1400000US06037197200","Census Tract 1972, Los Angeles County, California"
"4052","297","1400000US06037197300","Census Tract 1973, Los Angeles County, California"
"4331","364","1400000US06037197410","Census Tract 1974.10, Los Angeles County, California"
"3564","529","1400000US06037197420","Census Tract 1974.20, Los Angeles County, California"
"3914","357","1400000US06037197500","Census Tract 1975, Los Angeles County, California"
"2166","208","1400000US06037197600","Census Tract 1976, Los Angeles County, California"
"5332","296","1400000US06037197700","Census Tract 1977, Los Angeles County, California"
"5391","753","1400000US06037199000","Census Tract 1990, Los Angeles County, California"
"2705","226","1400000US06037199110","Census Tract 1991.10, Los Angeles County, California"
"4511","420","1400000US06037199120","Census Tract 1991.20, Los Angeles County, California"
"3660","482","1400000US06037199201","Census Tract 1992.01, Los Angeles County, California"
"3155","310","1400000US06037199202","Census Tract 1992.02, Los Angeles County, California"
"4202","349","1400000US06037199300","Census Tract 1993, Los Angeles County, California"
"4759","370","1400000US06037199400","Census Tract 1994, Los Angeles County, California"
"3063","372","1400000US06037199700","Census Tract 1997, Los Angeles County, California"
"5828","492","1400000US06037199800","Census Tract 1998, Los Angeles County, California"
"2692","290","1400000US06037199900","Census Tract 1999, Los Angeles County, California"
"2147","234","1400000US06037201110","Census Tract 2011.10, Los Angeles County, California"
"4144","411","1400000US06037201120","Census Tract 2011.20, Los Angeles County, California"
"2893","294","1400000US06037201200","Census Tract 2012, Los Angeles County, California"
